Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,tenure_role_ratio,income_per_job_level,promotion_lag,manager_stability,experience_company_ratio,overtime_satisfaction_stress,loyalty_score,distance_overtime_interaction,Attrition_encoded
55,478,2,3,3,1,60,2,5,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,3173.0,0.0,0.0,17.0,0,0.085714,0,0
33,775,4,3,4,1,90,3,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.8,1018.333333,0.1,0.7,1.1,0,3.0,0,0
41,548,9,4,3,1,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,1144.5,0.0,0.666667,0.833333,0,2.5,0,0
34,1375,10,3,4,1,87,3,2,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.875,1333.666667,0.0,0.4375,0.9375,2,8.4375,10,0
53,661,1,4,1,0,60,2,4,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,2593.0,0.0,0.5,6.75,2,0.642857,1,0
43,244,2,3,2,1,97,3,1,4,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7,1769.5,0.1,0.8,1.0,0,9.818182,0,0
34,511,3,2,4,0,32,1,2,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.666667,2009.666667,0.666667,0.666667,2.0,0,3.428571,0,0
21,337,7,1,2,1,31,3,1,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1339.5,0.5,0.0,0.5,0,3.0,0,1
38,1153,6,2,4,0,40,2,1,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.666667,1851.0,0.0,0.666667,0.833333,0,7.5,0,0
22,1294,8,1,3,0,79,3,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1199.0,0.0,0.0,0.5,4,1.5,8,1
31,196,29,4,1,0,91,2,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.538462,1822.666667,0.384615,0.538462,1.0,0,10.285714,0,0
51,942,3,3,1,0,53,3,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.666667,3279.0,0.666667,0.666667,5.0,0,1.125,0,0
37,589,9,2,2,1,46,2,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.333333,1396.333333,0.0,0.5,0.833333,0,5.0,0,0
46,734,2,4,3,1,46,3,5,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.333333,3221.333333,0.666667,0.666667,8.0,1,0.96,2,0
36,1383,10,3,4,1,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.615385,2080.25,0.384615,0.538462,1.153846,4,2.25,10,0
44,429,1,2,3,1,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1171.0,0.333333,0.5,1.0,3,2.857143,1,1
37,1239,8,2,3,1,89,3,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1357.0,0.363636,0.636364,1.727273,0,2.0,0,0
35,303,27,3,3,1,84,3,2,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.636364,1937.666667,0.636364,0.636364,0.909091,1,10.909091,27,1
33,867,8,4,4,1,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.727273,1571.5,0.636364,0.545455,1.272727,0,2.0,0,0
28,1181,1,3,3,1,82,3,1,4,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1022.0,0.0,0.5,0.833333,0,13.333333,0,0
39,1253,10,1,3,1,65,3,3,3,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,3366.0,0.4,0.4,1.8,0,3.6,0,0
46,849,26,2,2,1,98,2,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.666667,2663.666667,0.666667,0.666667,2.0,0,1.714286,0,0
40,616,2,2,3,0,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6,1688.5,0.0,0.4,1.4,0,1.0,0,0
42,1128,13,3,2,1,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1846.0,0.0,0.0,10.0,0,0.0,0,0
35,1180,2,2,2,1,90,3,2,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.875,1920.666667,0.125,0.875,1.875,0,5.25,0,0
38,1336,2,3,1,1,100,3,1,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.833333,1296.0,0.25,0.666667,1.083333,0,4.714286,0,0
34,234,9,4,4,1,93,3,2,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.125,1782.0,0.0,0.875,1.375,0,1.166667,0,1
37,370,10,4,4,1,58,3,2,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.272727,1404.333333,0.0,0.727273,0.909091,0,0.909091,0,1
39,766,20,3,3,1,83,3,2,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.333333,1375.666667,0.666667,0.666667,2.333333,0,3.0,0,0
43,343,9,3,1,1,52,3,1,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,1219.0,0.25,0.5,1.75,0,2.25,0,0
41,447,5,3,2,1,85,4,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,2290.0,0.25,0.5,2.75,0,0.5,0,0
41,796,4,1,3,0,81,3,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.608696,2611.75,0.565217,0.217391,1.0,2,11.0,4,0
30,1092,10,3,1,0,64,3,3,3,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.875,2416.75,0.0,0.25,1.125,0,6.3,0,0
26,920,20,2,4,0,69,3,1,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.166667,1074.0,0.166667,0.666667,1.0,3,4.285714,20,1
46,261,21,2,4,0,66,3,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,2975.333333,0.3,0.7,1.3,0,5.142857,0,1
40,1194,1,3,3,0,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,2171.0,0.0,0.5,2.0,0,4.615385,0,0
34,810,8,2,2,1,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.727273,2266.333333,0.363636,0.727273,0.909091,0,8.181818,0,0
58,350,2,3,2,1,52,3,4,2,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.529412,3258.2,0.823529,0.823529,2.176471,0,1.684211,0,0
35,185,23,4,2,1,91,1,1,3,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.666667,1352.5,0.0,0.5,1.0,0,8.571429,0,0
47,1001,4,3,3,0,92,2,3,2,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.478261,2583.25,0.608696,0.434783,1.217391,3,4.551724,4,0
40,750,12,3,2,0,47,3,2,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,1482.666667,0.875,0.875,1.875,0,1.3125,0,0
54,431,7,4,4,0,68,3,2,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.125,2284.666667,0.125,0.875,1.75,0,3.733333,0,0
31,1125,7,4,1,0,68,3,3,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,2409.25,0.5,0.5,2.25,0,0.9,0,0
28,1217,1,3,3,0,67,3,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1795.5,0.25,0.5,0.75,0,2.25,0,0
38,723,2,4,2,0,77,1,2,4,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.4,1801.666667,0.0,0.6,4.0,1,1.52381,2,0
26,572,10,3,3,1,46,3,2,4,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,1561.333333,0.166667,0.333333,0.833333,0,10.0,0,0
58,1216,15,4,1,1,87,3,4,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666667,3157.4,0.666667,0.666667,7.666667,2,0.75,15,0
18,1431,14,3,2,0,33,3,1,3,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,757.0,0.0,0.0,0.0,0,0.0,0,0
31,359,18,5,4,1,89,4,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1478.0,0.0,0.0,1.0,0,1.0,0,1
29,350,13,3,1,1,56,2,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.666667,1167.5,0.666667,0.0,1.333333,4,1.2,13,1
45,589,2,4,3,0,67,3,2,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.777778,1718.0,0.555556,0.777778,1.111111,0,8.727273,0,0
36,430,2,4,4,0,73,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,2320.666667,0.0,0.0,7.5,3,0.375,2,0
43,1422,2,4,1,1,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.875,1891.666667,0.875,0.875,0.875,0,10.5,0,0
27,1297,5,2,4,0,53,3,1,4,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,1189.5,0.0,0.333333,1.0,1,5.714286,5,0
29,574,20,1,4,1,40,3,1,4,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.666667,1906.0,0.25,0.833333,0.916667,0,14.666667,0,0
32,1318,10,4,4,1,79,3,2,4,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1549.333333,0.0,0.0,4.0,0,0.0,0,0
42,355,10,4,3,1,38,3,1,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.428571,1468.0,0.428571,0.428571,1.428571,0,3.272727,0,0
47,207,9,4,2,0,64,3,1,3,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,1052.5,0.666667,0.0,2.333333,0,2.25,0,0
46,706,2,2,4,1,82,3,3,4,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8,2144.5,0.4,0.7,1.2,0,5.538462,0,0
28,280,1,2,3,1,43,3,1,4,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,1353.0,0.5,0.5,0.75,0,9.0,0,0
29,726,29,1,4,1,93,1,2,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,2128.0,0.125,0.75,1.375,0,5.25,0,0
42,1142,8,3,4,1,81,3,1,3,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1984.0,0.0,0.0,8.0,0,0.0,0,0
32,414,2,4,3,1,82,2,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.666667,3302.333333,0.666667,0.666667,2.333333,3,1.0,2,1
46,1319,3,3,1,0,45,4,4,1,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.85,2645.0,0.1,0.4,1.25,0,2.192308,0,0
27,728,23,1,2,0,36,2,2,3,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8,1180.0,0.5,0.8,0.9,0,8.1,0,0
29,352,6,1,4,1,87,2,1,2,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1402.0,0.0,0.0,0.5,0,3.0,0,0
43,823,6,3,1,0,81,2,5,3,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.705882,3232.0,0.352941,0.823529,1.235294,0,6.545455,0,0
48,1224,10,3,4,1,91,2,5,2,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.434783,3277.5,0.521739,0.391304,1.26087,0,4.4,0,0
29,459,24,2,4,1,73,2,1,4,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1219.5,0.5,0.0,0.5,1,4.0,24,1
46,1254,10,3,3,0,64,3,3,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.777778,1828.5,0.0,0.777778,1.555556,0,3.2,0,1
27,1131,15,3,4,0,77,2,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.75,2387.0,0.875,0.375,1.0,0,1.555556,0,0
39,835,19,4,4,1,41,3,2,4,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.666667,1300.666667,0.666667,0.666667,2.333333,0,3.0,0,0
55,836,2,4,2,1,98,2,1,4,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.333333,1331.0,0.0,0.666667,3.166667,0,4.0,0,0
28,1172,3,3,2,0,78,3,1,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1428.0,0.0,0.0,0.5,0,3.0,0,0
30,945,9,3,2,1,89,3,1,4,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,540.5,0.0,0.0,0.5,0,4.0,0,1
22,391,7,1,4,1,75,3,1,2,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1236.0,0.0,0.0,0.5,3,3.0,7,1
36,1266,10,4,2,0,63,2,2,3,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.818182,1891.0,0.090909,0.636364,0.909091,2,8.181818,10,0
31,311,20,3,2,1,89,3,2,3,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.727273,1399.0,0.0,0.181818,0.909091,0,8.181818,0,0
34,1480,4,3,3,1,64,3,3,4,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,2428.25,0.166667,0.0,1.5,1,6.0,4,0
29,592,7,3,4,1,59,3,1,1,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1031.0,0.25,0.5,2.75,0,0.75,0,0
37,783,7,4,4,1,78,3,2,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1428.0,0.0,0.666667,2.666667,4,0.882353,7,0
35,219,16,2,4,0,44,2,2,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,1596.0,0.0,0.5,1.0,3,3.6,16,0
45,556,25,2,2,0,93,2,2,4,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8,1968.666667,0.3,0.8,1.0,0,6.545455,0,0
36,1213,2,1,2,1,94,2,2,4,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.090909,1295.333333,0.0,0.727273,0.909091,0,7.272727,0,0
40,1137,1,4,1,1,98,3,4,1,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.35,3364.6,0.55,0.8,1.1,0,2.478261,0,0
26,482,1,2,2,0,90,2,1,3,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1466.5,0.5,0.0,0.5,2,3.0,1,0
27,511,2,2,1,0,89,4,2,3,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.777778,2166.666667,0.0,0.777778,1.0,0,4.8,0,0
48,117,22,3,4,0,58,3,4,4,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.73913,3434.8,0.173913,0.304348,1.043478,0,10.56,0,0
44,170,1,4,2,1,78,4,2,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1677.666667,0.666667,0.666667,3.333333,0,0.545455,0,0
34,967,16,4,4,1,85,1,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.333333,1153.5,0.5,0.0,0.833333,4,2.5,16,1
56,1162,24,2,1,1,97,3,1,4,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4,1293.5,0.2,0.0,1.0,0,8.0,0,1
36,335,17,2,3,1,33,2,2,2,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4,1835.666667,0.2,0.6,2.4,0,0.615385,0,0
41,337,8,3,3,0,54,3,2,2,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.666667,1464.333333,0.166667,0.666667,2.333333,0,2.0,0,0
42,1396,6,3,3,1,83,3,3,1,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,3337.0,0.357143,0.5,1.285714,0,2.736842,0,0
31,1079,10,2,3,0,86,3,2,4,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.333333,2194.333333,0.166667,0.666667,1.333333,1,6.666667,10,0
34,735,3,1,4,0,75,2,2,4,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4,2701.0,0.0,0.2,1.8,1,3.2,3,0
31,471,4,3,1,0,62,4,1,3,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.666667,1989.0,0.666667,0.666667,1.333333,0,2.4,0,0
26,1096,6,3,3,1,61,4,1,4,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.875,1272.0,0.875,0.875,1.0,0,9.333333,0,0
45,1297,1,4,2,1,44,3,2,3,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4,1799.666667,0.0,0.6,2.4,0,2.769231,0,0
33,217,10,4,2,1,43,3,2,3,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.363636,1829.0,0.0,0.818182,0.909091,0,5.454545,0,0
